Column1;LemasTotalReq;PctHousNoPhone;PctEmplManu;LemasSwFTPerPop;pctWWage;racePctAsian;pctWInvInc;MedOwnCostPctIncNoMtg;racePctWhite;TotalPctDiv;PctKids2Par;PctPolicBlack;PctVacantBoarded;OtherPerCap;PersPerOwnOccHous;numbUrban;PctWorkMom;PctLargHouseFam;PctVacMore6Mos;RentQrange;PolicReqPerOffic;PctPopUnderPov;LemasPctOfficDrugUn;PctSameCity85;PersPerRentOccHous;PctUnemployed;PctEmploy;pctWPubAsst;agePct12t21;NumImmig;PolicBudgPerPop;PctOccupManu;PctImmigRec5;HousVacant;blackPerCap;MedYrHousBuilt;NumKidsBornNeverMar;PctBornSameState;PctPolicMinor;PctPolicAsian;pctWRetire;indianPerCap;MalePctNevMarr;PctPersDenseHous;PctImmigRecent;AsianPerCap;PctSpeakEnglOnly;PctTeen2Par;PersPerFam;LandArea;RacialMatchCommPol;PctWOFullPlumb;PctPersOwnOccup;population;PctRecentImmig;PctPolicWhite;racepctblack;NumStreet;racePctHisp;PctImmigRec10;PctPolicHisp;PctUsePubTrans;MedRentPctHousInc;HispPerCap;PctHousLess3BR;PctOccupMgmtProf;OwnOccQrange;agePct16t24;NumUnderPov;medFamInc;PctSameState85;PctRecImmig10;NumInShelters;LemasPctPolicOnPatr;LemasTotReqPerPop;PctSameHouse85;PolicOperBudg;PctKidsBornNeverMar;PctHousOccup;PopDens;PctEmplProfServ;pctWFarmSelf;PctNotHSGrad;OwnOccLowQuart;householdsize;RentLowQ;PctNotSpeakEnglWell;MedOwnCostPctInc;MedNumBR;ViolentCrimesPerPop
1641;0.12578787;-0.17400455;-0.76470965;0.080378816;0.03522513;0.7496701;0.87056017;-1.3402004;0.29196516;0.0037637127;0.34763715;0.06276959;0.1321131;0.10995845;-0.3857259;0.4960445;-0.6180589;-0.05271626;0.9862905;-1.521525;0.05271626;-0.1549295;-5.1993375;-0.235035;-0.40335554;-0.17907198;0.2639846;-0.01881963;-0.36553147;0.09630997;0.09423187;-1.1177197;-0.4667803;0.202115;0.9033006;-0.279606;0.08667359;-1.1945201;0.042668253;0.10684119;1.0531064;0.28398216;-0.9395606;-0.28033465;0.056485582;0.61794144;0.3897835;0.26529858;-0.51922536;0.97026426;-0.032624554;-0.9876516;0.08913859;0.4249619;-0.065283954;-0.03513513;-0.3454851;0.96942663;0.14625385;-0.086861946;0.087932944;1.1305175;-2.651732;0.17991586;-0.5322551;1.3711498;0.036390502;-0.9694267;0.14533092;0.60278946;-0.6502736;-0.065153316;-5.1993375;-0.055229053;0.100534536;-0.3702583;0.13591075;-0.25879192;0.24532901;-0.87686056;1.7715757;1.0293753;-1.2766093;-0.41153443;-0.8480747;-0.45564035;-0.13844353;-2.651732;0.48224825;231.23
1529;0.12578787;-0.47521377;-0.11694088;0.080378816;0.4252278;-0.15112148;0.97021717;0.9089749;1.0485784;-0.8320063;1.10645;0.06276959;-0.012546008;1.0784556;0.13591075;-0.23412184;0.52641684;-0.9634229;1.5915469;1.465234;0.05271626;-0.73808885;-5.1993375;-0.13240881;0.4252278;0.008782089;0.5494411;-1.3712252;-0.52514386;-0.5574784;0.09423187;-0.71115685;-1.6701236;0.43072736;1.1097655;0.21363614;-1.5976985;-1.2861344;0.042668253;0.10684119;1.1124828;-5.1993375;-0.671088;-1.2206403;-1.3531406;0.64637154;0.18921088;1.015066;-0.10684127;0.6165409;-0.032624554;-5.1993375;0.590949;-0.36258137;-1.1619759;-0.03513513;-0.7008358;-5.1993375;-0.53653103;-1.0299565;0.087932944;-0.111889645;0.4060789;0.6564512;-0.45842573;0.9108728;1.1130396;-1.0444088;-0.8607252;0.6523062;-1.1530138;-0.7152178;-5.1993375;-0.055229053;0.100534536;0.4668033;0.13591075;-1.6541448;-1.3134445;-1.2412964;0.9970291;-0.69910806;-0.7288858;0.7731402;0.05271626;0.74469453;-1.6640817;1.0379373;0.48224825;139.76
1768;0.12578787;1.6458768;0.5254345;0.080378816;-1.5255293;-0.50634766;-0.78062576;0.78674453;-0.14162594;0.31105897;-0.16152783;0.06276959;1.1305175;-0.8016545;-1.3978366;-5.1993375;-0.51062006;0.0012545683;1.24762;-0.15746944;0.05271626;1.133302;-5.1993375;0.15746951;0.6074632;0.40119845;-1.0427588;0.502604;-0.09675255;-0.43072727;0.09423187;1.116369;0.19128205;0.22611308;-0.9109103;-0.34681714;-0.41290027;0.57522863;0.042668253;0.10684119;-0.15254112;-0.280644;-1.586817;0.39249212;0.44530934;-0.27222547;-0.038901415;-0.20576452;-0.40607882;0.032624554;-0.032624554;1.018778;-0.28091082;-0.69088686;0.18675616;-0.03513513;0.41793892;-5.1993375;0.51778364;1.3057404;0.087932944;-0.9876516;0.085414365;-1.3710713;0.61543226;-0.7663914;-0.70071083;-0.3255766;0.28799215;-1.267412;0.6271963;0.38551527;0.25490198;-0.055229053;0.100534536;0.016265728;0.13591075;-0.3375057;-1.0914388;-0.8234586;-0.011291351;2.0717595;0.95299214;-1.6640817;-0.65337664;-1.606755;0.5702982;-0.04894769;-0.87351507;277.22
1295;-1.4407185;1.0531064;0.45881212;-1.4979937;-0.3044819;-0.74635094;-0.49213684;0.0100367125;-0.6241811;0.8231716;-0.37430358;-1.3083919;0.83912104;-0.6804152;-0.34681714;1.1142957;-0.55253685;0.121995024;0.8255704;-1.0729729;1.8127038;0.67508596;1.4018043;-0.37689164;0.27178702;0.6241447;-0.36390594;0.14664423;0.39113745;0.25169286;-1.6964142;0.53943086;0.8498969;1.2957423;-0.68200445;0.57016087;1.0146377;0.22621456;-1.6388693;-5.1993375;-0.7532223;-0.26906595;-0.72226816;0.47317678;0.71846205;-0.3397121;0.483658;-0.45714462;-0.10684127;1.4273063;-1.5626074;-0.017564854;-0.34681714;1.114246;-0.13211302;1.7525058;1.017102;1.1570616;0.29729593;1.051309;-5.1993375;-1.1819205;-0.8920384;-1.4114248;0.12160894;-0.46643022;-0.24842732;0.28613493;1.2419885;-0.5150831;0.3816746;-0.0923794;0.87351507;-1.8859996;-1.2238319;-0.44819802;-1.9437866;0.47278914;-0.88644946;-0.57624674;-0.2270786;0.5790394;0.09421536;-0.8827388;-0.29267603;-0.65804297;0.09927369;-1.0020565;0.48224825;833.29
2113;0.12578787;0.8771956;1.3894609;0.080378816;-0.87686044;-1.0685216;-0.5916287;0.098013006;-0.08904544;1.218002;-0.6475542;0.06276959;0.5163563;0.014011967;-0.50065124;0.77715874;-1.0187782;-0.23200066;-0.15659304;-0.49072126;0.05271626;0.5220713;-5.1993375;0.55720645;0.119467534;0.7970441;-0.7054515;0.8389528;-0.3058879;-0.6480656;0.09423187;1.0650729;-1.0935123;0.5239855;-0.3498554;-0.58647317;0.9020669;0.4460639;0.042668253;0.10684119;1.1520174;-0.9334035;-1.0116856;-0.1257878;-0.9878373;-1.1005709;1.2724783;-0.47349772;-0.5834958;0.44730532;-0.032624554;-0.2264894;-0.202115;0.76962745;-1.3279816;-0.03513513;0.6477112;-5.1993375;-1.6640817;-0.77453244;0.087932944;-0.29398575;-0.007527479;-0.14153683;0.39136615;-0.7596774;-0.3682153;0.013800685;0.91430455;-0.46054757;0.88644946;-1.4112933;0.71846205;-0.055229053;0.100534536;0.04522872;0.13591075;0.6333171;0.20209838;0.11978625;-0.30650672;-1.2127506;0.60254097;-0.69271487;-0.6119958;-0.69590795;-0.50777435;-1.1140325;-0.87351507;369.3
1598;0.12578787;0.2280276;-0.6045854;0.080378816;0.361669;0.63792336;-0.0246549;1.2206404;-0.7796484;-0.0502038;-0.590949;0.06276959;0.60641813;0.19839351;0.4348606;-0.43879044;-0.45564035;1.1406813;0.33045876;1.0444089;0.05271626;-0.12396282;-5.1993375;0.04875936;0.92233014;0.41016948;0.37359083;-0.028859068;-0.47100437;-0.20587721;0.09423187;0.3334542;1.0203617;-1.0887225;0.18989858;-0.6737025;0.43072736;-0.0054259547;0.042668253;0.10684119;0.24842732;-1.1105326;0.7970441;0.8091682;1.2479975;0.9644718;-0.622048;-0.66964376;0.94757986;-2.0331037;-0.032624554;0.7233426;-0.31798577;-1.6787987;0.8680163;-0.03513513;0.95745355;-5.1993375;0.8321226;1.5627213;0.087932944;0.91570854;1.1024405;-0.2604812;-0.093903296;0.23359963;0.38302428;0.16763958;-0.71247685;0.5662773;-0.50102705;0.80317855;-5.1993375;-0.055229053;0.100534536;0.5474854;0.13591075;1.4511052;0.19570021;1.1873078;0.37850228;0.50634766;0.4500802;0.49515507;0.4570326;0.6705573;0.96142924;1.1869807;0.48224825;669.13
318;0.12578787;0.42486915;-1.8073543;0.080378816;1.9780964;0.865831;-1.1844468;-0.07408731;-0.7111167;-0.585085;0.563193;0.06276959;-0.9634229;-0.10871748;1.0336467;0.23201187;-0.70528865;0.18931004;0.7384676;-0.7315153;0.05271626;0.23503485;-5.1993375;-2.2931855;1.2696644;0.77822495;0.81470555;-0.35802656;1.0542079;0.2707356;0.09423187;-0.36614627;0.42797595;0.6529116;-0.32225722;1.2612822;-0.8126541;-1.736531;0.042668253;0.10684119;1.3310177;0.58744085;-2.0946283;0.7768803;0.5239855;-1.1353503;-0.46121463;-0.033879817;0.9014156;-0.38032565;-0.032624554;2.352291;-1.0590698;0.09421116;0.5894558;-0.03513513;0.8808881;-5.1993375;0.7091019;0.20850483;0.087932944;-1.0909945;0.44869232;-0.75299746;-0.58757234;-0.7282404;-1.6048486;1.2061032;0.25893483;-1.2452372;-2.456904;0.52438986;0.32425395;-0.055229053;0.100534536;-1.8042489;0.13591075;-0.9979197;-1.4044974;0.27639952;0.37967774;0.3722459;-0.86984634;-0.6029431;0.9917462;-0.2992297;0.23421921;0.32954767;0.48224825;417.93
1399;0.12578787;0.03563147;-0.25340933;0.080378816;1.0933299;0.45564035;-0.6688244;2.0136716;-0.47240657;1.043596;-0.46829283;0.06276959;0.077861816;0.66357625;0.13591075;0.07504729;0.30185476;-0.06905616;-0.28011853;-1.8803524;0.05271626;-0.15239057;-5.1993375;-0.28744215;-1.0293754;0.2992297;1.3893503;0.08163751;-0.8091682;-0.16201192;0.09423187;0.10687711;1.1441816;0.053972613;0.81177557;0.68001264;0.35882697;-0.5118222;0.042668253;0.10684119;-1.4565883;-1.1625717;0.8296997;0.23170383;1.2922927;-0.25749484;0.21106979;-0.85512096;-0.28874987;-1.2924649;-0.032624554;-0.8444851;-0.9815404;-0.21449122;0.5350828;-0.03513513;0.86872274;-5.1993375;0.17495304;1.3254646;0.087932944;1.6332581;-0.3615107;1.1101577;1.7761511;-0.36017174;-1.0487477;0.7228177;-0.29182157;0.04893692;-0.7101138;0.44038317;-5.1993375;-0.055229053;0.100534536;-0.6010549;0.13591075;0.9533362;-0.21875013;1.0659332;-0.39113736;-0.46540478;-0.0015802005;-0.011291351;-1.3684503;0.7023155;-0.10684127;0.5849838;-0.87351507;602.9
964;0.12578787;-1.7861556;-0.016259152;0.080378816;1.8392097;0.5034974;1.4507533;1.7219144;0.6847414;-1.7980143;1.6252742;0.06276959;0.0100367125;1.65768;1.0640916;-0.31119895;-0.22134373;-0.09549217;-0.09948299;1.6683912;0.05271626;-2.169694;-5.1993375;0.5723477;1.1305175;-1.2982711;1.1840287;-1.8587466;-0.2561982;0.021804048;0.09423187;-1.0935953;-0.18697989;-1.942703;1.7319432;-0.4088051;-1.7274655;-0.3366648;0.042668253;0.10684119;-0.6225457;0.3756081;-0.16166103;-0.81790155;0.19058746;0.5639648;-0.40632236;1.7022887;0.716839;-0.46540478;-0.032624554;0.30579624;2.1229928;-1.1572843;0.6333171;-0.03513513;-0.53653103;-5.1993375;0.081429444;-0.7446945;0.087932944;0.86984634;0.7397373;1.1521453;-2.0353413;1.1301665;0.8734794;-0.26268575;-2.34358;1.7090739;0.25231084;0.27048546;-5.1993375;-0.055229053;0.100534536;1.4372518;0.13591075;-1.2982711;1.4142548;-0.52622306;0.21363614;-0.69910806;-0.95547146;1.3177418;1.2153721;1.7781839;-0.5569266;0.8462785;0.48224825;24.59
2139;0.12578787;0.0464357;-0.76470965;0.080378816;-0.94178706;-0.8680163;-0.09966032;1.0041312;1.1684339;-0.6329126;-0.17576665;0.06276959;0.74138767;-1.0146747;-0.34681714;-5.1993375;-1.6063277;0.04517981;0.72171384;-0.29791796;0.05271626;0.89466876;-5.1993375;0.10179554;-0.2639846;0.91202193;-1.2633449;0.42740247;0.9935195;-0.6029431;0.09423187;-0.20765571;1.3457161;-0.22262958;-0.2972336;-5.1993375;0.037988316;1.8661608;0.042668253;0.10684119;1.0772128;1.6049913;1.1673031;-0.68634987;1.8027176;-1.8796644;0.5999365;0.09675247;-0.10684127;-0.5805236;-0.032624554;-0.3044819;-0.37359092;-0.1814131;0.3682152;-0.03513513;-0.8409063;1.2153721;-0.18420342;0.23421921;0.087932944;0.33883402;0.92617625;-0.059717096;-0.27834633;0.06157113;-0.8444851;1.3599899;0.4053964;-0.265449;0.89256;-0.33352408;-5.1993375;-0.055229053;0.100534536;-0.07112986;0.13591075;0.17527847;0.06528388;0.24693324;1.193814;-1.6640817;0.47742;-0.62449926;-0.25490198;-0.41290027;-0.37359092;-1.8517338;0.48224825;5.35
1003;0.12578787;0.9936086;-1.4246817;0.080378816;-0.9287799;0.24972141;-0.5938494;0.24972141;-0.69296837;1.4319708;-1.1741091;0.06276959;0.09927369;-1.0837655;-1.1946285;0.55705744;-0.1144149;0.17018478;0.30996117;0.11820407;0.05271626;0.93793875;-5.1993375;-0.2991833;0.058998905;0.7850361;-0.9878373;0.74138767;0.0150553845;-0.04888157;0.09423187;-0.28604302;-0.57445985;0.921119;-0.90121067;0.11188957;0.7382109;-0.8610308;0.042668253;0.10684119;1.014571;-0.99756616;-0.35215142;0.3410199;-0.041412577;-0.4722676;0.5111488;-0.8808881;-0.73479813;0.16001047;-0.032624554;0.2769978;-0.41885117;0.5010311;-0.33352408;-0.03513513;1.093759;1.4146975;-0.36553147;0.1498527;0.087932944;-1.4678603;0.053972613;-1.2922571;0.22906446;-0.063341014;-0.36419058;-0.21491985;0.88497293;-1.0934654;-0.9585516;-0.22906446;0.91658646;-0.055229053;0.100534536;-0.21106979;0.13591075;0.69702345;-1.1590263;0.0811103;0.31670812;-1.2127506;0.6867609;-1.0618842;-0.9108729;-1.0640914;-0.065283954;-0.6271964;0.48224825;956.68
378;0.12578787;0.32250902;1.9646012;0.080378816;0.29159832;0.20950398;-2.0339754;-1.0864561;-1.8472717;-0.44038308;-0.48880494;0.06276959;-0.35749575;-0.30527645;2.445858;1.2760875;-1.837697;2.3446865;-1.2597022;0.23550886;0.05271626;0.722268;-5.1993375;1.1210603;2.289988;1.6067548;-0.5379804;1.1546148;1.3279816;2.2111084;0.09423187;2.2891848;0.39136615;-0.07059139;-0.037458666;-1.0145712;1.5157902;-1.2264829;0.042668253;0.10684119;-1.0487477;-0.20081809;1.1969578;2.6464412;0.39772266;-0.3798189;-2.3527646;0.0766035;2.3701692;-0.63331723;-0.032624554;1.0932723;-1.1279786;1.2760842;2.248509;-0.03513513;-0.27048546;-5.1993375;2.3256688;0.56259626;0.087932944;1.2556713;1.2924649;-0.7041408;2.3250666;-2.5048277;0.35446742;1.199766;1.4191847;-0.7465106;-0.08919252;2.3222218;0.66741896;-0.055229053;0.100534536;-0.4935534;0.13591075;1.2808114;1.9028738;2.0973341;-2.6252708;0.038901415;2.5625985;0.74783856;2.144011;0.68060094;2.3800912;2.3502855;-0.87351507;1097.77
347;0.12578787;-0.22391582;0.74489146;0.080378816;-0.04894769;1.0650731;0.11426504;2.6867533;0.002931214;-0.23421921;0.016293222;0.06276959;0.45842573;0.55624944;0.13591075;0.1855274;-1.1716888;0.29347315;0.3641905;0.34948295;0.05271626;-0.37557146;-5.1993375;0.7307592;-0.09423194;0.5553672;-0.067390434;-0.51349145;-1.3850483;0.80213195;0.09423187;0.47683772;0.2559626;-0.11062729;1.1304775;-0.7446945;-0.107084475;-0.11820415;0.042668253;0.10684119;-0.05508301;-5.1993375;0.39113745;0.5263146;-0.21106979;0.42082652;-1.294748;-0.2992297;-0.10684127;-1.9184415;-0.032624554;-1.3494977;-1.2174351;0.022170331;0.99563825;-0.03513513;-0.02370559;-5.1993375;0.7242741;0.4873455;0.087932944;1.035998;0.63638645;0.10392687;1.474933;-0.62427276;0.36031082;-0.44869223;-0.33949107;0.28601694;0.3414926;1.2702929;-5.1993375;-0.055229053;0.100534536;1.0057943;0.13591075;-0.05145999;0.18675616;1.8364834;-2.017394;-0.40063524;1.0135646;0.9354634;-0.70071083;1.0062104;1.0707448;1.5336119;-0.87351507;206.88
1532;0.12578787;-0.7315153;0.7286931;0.080378816;0.5849838;-0.5805236;1.0580626;0.098013006;1.1743866;-1.0708141;1.1221246;0.06276959;-0.15619935;0.571536;0.57016087;0.53292525;1.4235661;-0.6044485;0.15453887;1.0336467;0.05271626;-1.3219459;-5.1993375;1.2268213;0.119467534;-0.8056921;1.0650729;-0.9358521;0.043924;0.42003298;0.09423187;-0.1752784;-1.5104411;-0.15239057;1.1380148;0.21363614;-0.51779026;0.42273343;0.042668253;0.10684119;0.49311182;1.3347201;-0.18001243;-1.0941212;-1.2924649;0.6822305;-0.35215142;1.2259427;0.39113745;1.0978448;-0.032624554;-1.2724783;1.1972435;0.6130436;-0.7901684;-0.03513513;-0.69431055;-5.1993375;-0.37897733;-1.5468699;0.087932944;-0.5852072;-1.2585077;1.798017;-0.93348396;0.31782728;0.8625437;-0.038901415;-0.5492445;0.9844917;1.391202;-0.5894558;-5.1993375;-0.055229053;0.100534536;1.2870575;0.13591075;-1.2286069;0.98305285;-0.80903625;-0.20722286;0.67212903;-0.04894769;0.89213663;0.4570326;0.29529598;0.06779858;0.031369343;0.48224825;59.64
1414;0.12578787;0.52124846;0.4033556;0.080378816;-0.3524131;0.28482816;-0.5887096;-0.8214124;0.5034094;-0.18037665;-0.074555196;0.06276959;-0.6119958;-0.87803835;-1.4941549;-5.1993375;0.53653103;-1.824556;-0.489104;-1.1140325;0.05271626;0.8845926;-5.1993375;-1.3813636;-0.8516752;0.41016948;-0.6770626;0.13788429;1.7776926;-0.41153443;0.09423187;0.3655314;1.4715546;0.21874279;-0.79319483;0.68001264;-0.49213684;0.32325432;0.042668253;0.10684119;-0.6552624;-1.1062232;1.4339324;-0.5583922;1.5673925;-0.9032814;0.6173768;0.16745034;-1.7444476;0.47802472;-0.032624554;0.30579624;-0.8873721;-0.014599644;0.39656043;-0.03513513;-0.028924461;-5.1993375;-0.91467863;1.4977465;0.087932944;-1.2049354;0.053972613;0.35626626;0.13971037;0.0074829543;-0.043924;1.7857972;0.43759274;-0.69596636;-0.23860058;0.14858408;-5.1993375;-0.055229053;0.100534536;-1.268471;0.13591075;-0.41837126;-0.43784449;-0.8227067;0.4124767;1.1644437;0.7384735;-0.5849838;-0.46540478;-0.9261763;-0.87167925;-1.0272467;0.48224825;237.29
860;0.12578787;-1.1768904;0.31312174;0.080378816;0.6487243;0.30054197;1.4641522;-0.6089727;0.22906446;-2.0510275;1.1829691;0.06276959;0.43900126;1.8258523;1.1424832;-0.16087835;-0.038587425;0.5637618;0.3953721;1.6469394;0.05271626;-1.5756125;-5.1993375;1.2097188;1.1001397;-0.6549305;0.11188957;-0.46666676;0.069056086;-0.42254874;0.09423187;-0.99379987;-0.9243468;-1.994971;0.51581925;-0.19442154;-1.1305175;-1.1824535;0.042668253;0.10684119;1.3660747;0.8595195;0.008782089;-1.1718899;-1.5137432;-0.02135393;-0.041775424;1.3147906;0.9014156;-0.5805236;-0.032624554;-5.1993375;3.6703346;-0.6417223;-1.4181186;-0.03513513;0.26696196;-5.1993375;-0.34681714;-0.60896724;0.087932944;0.5702982;1.4827601;1.4044889;-2.5694225;0.7965965;0.4088052;0.008782089;-1.7460164;1.0445056;0.6154776;-0.2665836;-5.1993375;-0.055229053;0.100534536;2.918177;0.13591075;-1.1497418;1.9028738;-0.10684127;-0.07408731;-1.2127506;-0.6318942;0.54880583;1.1869807;0.41974106;-0.065283954;-0.48224825;0.48224825;247.89
1959;0.12578787;-0.5894558;0.006272881;0.080378816;-1.1633492;-1.4903352;0.3411133;1.1070595;2.5264573;-1.208681;0.31879672;0.06276959;0.49534422;-5.1993375;-0.22906446;-0.10410292;0.10809161;-0.026348976;1.0072763;-0.24842732;0.05271626;0.1270525;-5.1993375;2.0520043;-1.3748783;-0.5820091;-0.71625197;0.032624554;-0.12705243;-1.0548667;0.09423187;0.41557387;-0.8842562;-0.64872444;-0.36152953;-5.1993375;-1.0357896;2.526272;0.042668253;0.10684119;1.0854671;-5.1993375;0.37167367;-1.4045331;-1.1767075;-1.9651186;0.333325;-0.07282283;-0.40607882;-0.43762013;-0.032624554;-0.1549295;0.41907594;-0.53447175;-1.3279816;-0.03513513;-1.3813636;-5.1993375;-1.3463856;-1.6331096;0.087932944;0.23550886;-2.0965207;0.46675932;-0.5790394;0.27871108;-0.01881963;0.42935124;-0.22457509;-0.34515214;1.9264034;-1.5843543;-5.1993375;-0.055229053;0.100534536;2.1012187;0.13591075;-0.9979197;0.30711114;-0.21929294;1.0175632;-0.40063524;0.40063533;-0.29529598;-0.3348507;-0.77652776;-0.50777435;-0.91849774;0.48224825;148.02
237;0.12578787;1.2585077;-0.11054514;0.080378816;-1.3582306;-1.0465758;-1.2964946;0.098013006;-1.4789011;1.1117022;-1.6030645;0.06276959;0.98012275;-0.117041595;-0.90708023;-5.1993375;0.2367989;0.7013537;1.081635;-0.04517981;0.05271626;1.6029665;-5.1993375;0.8373384;0.34948295;1.2923148;-1.2138855;1.2206404;0.40119845;-1.2420605;0.09423187;0.2783017;0.043375753;0.8195152;-1.2707343;-0.279606;1.359407;1.1114156;0.042668253;0.10684119;-0.09675255;-1.2663085;0.31764954;0.47931898;-0.03798839;1.2930213;1.7387314;-1.6399748;0.055229053;1.0774456;-0.032624554;1.3846282;-0.50781834;0.6643041;-1.2393519;-0.03513513;1.7486634;1.4146975;-1.2502419;0.41907609;0.087932944;-0.5325932;0.119467534;0.00013939643;-0.06402676;-0.20594123;-0.5034974;0.17527847;1.2206404;-1.6062603;0.26788375;-1.4605311;0.7630302;-0.055229053;0.100534536;0.4445339;0.13591075;1.5574526;-0.6485655;-0.7268414;0.5120606;-1.1163689;0.8445875;-1.2696644;-0.46540478;-1.8658521;-2.0431151;-0.91849774;0.48224825;445.94
521;0.12578787;-1.1001397;-0.39375982;0.080378816;1.0237954;-0.082896404;1.2087207;0.32293195;1.2585077;-1.3846283;1.7078426;0.06276959;-0.13337868;-0.28039494;1.421556;-0.07674001;-0.99049866;0.07157143;0.57311535;2.1162274;0.05271626;-1.6113333;-5.1993375;0.06154508;-1.0293754;-0.50634766;0.45280737;-1.8114574;0.74138767;-0.2973048;0.09423187;-1.3716573;-1.104516;-0.82669777;1.4262525;1.0208883;-1.2049354;-0.7742865;0.042668253;0.10684119;-0.14224449;0.9632282;-0.43674713;-1.6896701;-1.218002;0.18765278;0.5321897;0.89215577;1.072973;1.1628983;-0.032624554;-5.1993375;1.4391313;-0.07609074;-1.0251226;-0.03513513;-1.2529876;-5.1993375;-0.6119958;-1.543833;0.087932944;0.27099475;0.15619943;0.39523235;-1.7040124;1.439151;1.2315273;0.08667359;-1.3394675;1.5773206;-0.0615126;-0.97951144;-5.1993375;-0.055229053;0.100534536;0.9674215;0.13591075;-1.2982711;0.7748329;-1.5976985;0.78597623;0.4060789;-1.2920948;0.99791956;1.0251225;1.3526227;-0.9654203;0.6287243;0.48224825;114.23
18;0.12578787;-1.7002225;-0.9574536;0.080378816;0.39523235;0.6195781;1.9270947;-1.3402004;0.4749602;-0.64408624;0.86984634;0.06276959;-0.833781;0.30229607;-0.0464357;-0.1416387;0.61147815;-1.5459273;-0.25981048;0.31764954;0.05271626;-1.5595636;-5.1993375;0.740855;-0.616541;-1.6395388;0.5701911;-1.7980143;0.05145999;-0.30866572;0.09423187;-2.3612943;-0.3143393;-1.4045331;0.4667953;-0.09927376;-1.0909945;-0.17450058;0.042668253;0.10684119;0.8165677;0.7647097;-1.4231851;-1.994971;-0.09411189;1.1207919;0.5379804;0.146254;-0.51922536;-0.90708023;-0.032624554;-0.4738097;1.3307825;-0.60314167;0.025093993;-0.03513513;-0.13058461;-5.1993375;-0.9300362;-0.35418552;0.087932944;0.24454752;-0.50777435;-0.51779026;-1.7979861;2.1103282;0.46820274;-1.7062466;-1.7382299;1.2794915;0.016222842;-0.036390502;0.4445339;-0.055229053;0.100534536;0.8046337;0.13591075;-1.0509244;1.358913;0.32023758;2.0643287;0.38843027;-1.8818822;0.34069481;0.05271626;-0.047691654;-0.6471768;-0.7884553;0.48224825;112.5
747;0.12578787;0.90708023;0.41360965;0.080378816;-0.35749575;0.028859068;-1.5895422;0.5924436;-1.6049469;0.5325931;-1.3161802;0.06276959;0.3884617;0.077427976;-1.059682;0.6812213;-0.50939035;0.23421921;0.3641905;0.08289633;0.05271626;1.0707543;-5.1993375;-1.0146099;0.77992433;-0.2162039;-0.026678234;1.2953625;-0.24584037;-0.21860178;0.09423187;1.0149097;1.0838845;0.43072736;-0.43574598;-0.19442154;1.2553656;-0.021033904;0.042668253;0.10684119;-0.14542325;0.35215133;0.008782089;0.40246958;1.0898497;-1.3570142;0.66655785;-1.3386669;0.17400463;0.5034974;-0.032624554;0.94365615;-1.8659276;0.655195;-0.18931004;-0.03513513;1.8343673;-5.1993375;-0.31764954;0.3255765;0.087932944;-1.0663038;-0.3615107;0.29358158;0.05478659;-0.55541885;-0.31633034;0.6705573;0.9262102;-1.5377742;-1.6579394;-0.45564035;0.7546643;-0.055229053;0.100534536;-0.8003677;0.13591075;1.5809344;-0.09095691;-0.09753051;1.0772126;0.692715;0.333524;-0.83956134;1.1024405;-1.4112933;-0.76470965;0.35615864;0.48224825;1477.94
339;0.12578787;-0.41426685;-0.5745945;0.080378816;-0.68753403;-0.2162039;1.0627936;1.5255291;1.1546549;-0.5095173;0.62262106;0.06276959;0.64187;2.2011073;-0.10053461;-0.14500788;0.0464357;-0.69431055;-0.69271487;0.16509548;0.05271626;-0.91467863;-5.1993375;1.7019542;-3.089935;-1.994971;-0.15109693;-0.47802472;-1.3279816;-0.5511518;0.09423187;-0.9654203;-0.25200963;-1.5627215;0.4097138;-1.1140325;-0.6119958;-0.21875992;0.042668253;0.10684119;1.4821593;1.1659584;-0.1650954;-1.3652574;-0.01484522;0.47282338;0.3655314;0.47521377;-0.5834958;-1.6793026;-0.032624554;-1.0729729;0.84269434;-0.6089199;-0.21363614;-0.03513513;-0.7560614;-5.1993375;-0.6014392;-0.7217722;0.087932944;1.5712863;0.22906446;1.2676969;-0.62285286;0.67623234;0.4236315;-1.4239991;-1.1414692;0.6168183;1.4979964;-0.45564035;-5.1993375;-0.055229053;0.100534536;1.8660151;0.13591075;-0.41837126;1.8448111;1.2206404;0.7989334;-1.4079052;-0.3680862;0.3097425;-1.2809814;0.5343592;-0.41290027;-0.31764954;0.48224825;310.48
